annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;combinaison_triee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20233103;LUNDI   ;28/08/2023;28/10/2023;9;35;23;37;28;7;9-23-28-35-37+7;9-23-28-35-37;9000000;2;70130,7;53;645,9;366;337,3;2224;33,1;14534;18,2;32429;6,3;207882;3,9;436753;2,2;10;20000;R 1830 0313,M 5165 9379,D 0966 6301,R 6146 7757,D 3205 9273,F 2022 0489,O 5933 2691,R 8526 2192,E 6943 6724,M 2688 2676;2;8;20;36;38;;2-8-20-36-38;1;114494;168;742;8317;38,5;130988;3;2 051 561;eur
20233104;MERCREDI;30/08/2023;30/10/2023;46;31;20;45;39;10;20-31-39-45-46+10;20-31-39-45-46;10000000;0;216202,5;34;7910,9;274;694,6;1356;83,8;12799;31,9;20471;15,5;207461;6;334079;2,2;10;20000;C 3701 1234,G 8867 9499,I 4337 7333,F 9198 3623,P 5717 1585,O 3965 0230,M 7885 4576,T 1573 4367,O 6822 1742,R 1940 2744;22;23;24;31;40;;22-23-24-31-40;0;140016;197;756,8;10654;35,9;164170;3;3 330 819;eur
20233105;SAMEDI  ;02/09/2023;02/11/2023;10;33;47;1;7;10;1-7-10-33-47+10;1-7-10-33-47;11000000;1;305425;69;1080,3;706;380,8;3106;51,7;31543;18,3;39984;11,2;425296;4,1;463434;2,2;10;20000;U 1646 2670,R 4353 0225,J 2208 1469,G 0270 5623,J 6256 9139,A 6839 9497,N 1166 8963,F 0673 9029,I 7833 9100,E 1906 2395;2;10;11;33;47;;2-10-11-33-47;3;65982;375;519,4;17809;28,1;251128;3;4 459 447;eur
20233106;LUNDI   ;04/09/2023;04/11/2023;27;13;2;11;36;10;2-11-13-27-36+10;2-11-13-27-36;12000000;2;103071,5;41;1227,1;560;324;1974;54,9;23802;16,3;25585;11,8;302663;3,9;309415;2,2;10;20000;P 7700 6237,G 0617 1368,T 8153 2285,U 2191 5933,W 5059 7821,B 8843 4147,T 9067 2418,Q 1069 5046,P 0697 4623,H 3954 8348;1;11;29;30;48;;1-11-29-30-48;0;133111;269;491;12436;27,3;167578;3;6 019 762;eur
20233107;MERCREDI;06/09/2023;06/11/2023;47;30;15;33;4;10;4-15-30-33-47+10;4-15-30-33-47;13000000;2;114001,2;41;1357,3;387;518,6;1531;78,3;17081;25,2;23936;14;263775;5;351288;2,2;10;20000;M 5287 3026,H 5545 8427,I 0117 5593,V 7385 3423,C 3463 1656,L 8017 9785,U 8063 6671,P 2741 1559,V 4815 4602,R 0302 4871;11;24;25;26;30;;11-24-25-26-30;2;74029;351;385,1;15212;22,8;200344;3;9 235 278;eur
20233108;SAMEDI  ;09/09/2023;09/11/2023;15;7;3;42;4;4;3-4-7-15-42+4;3-4-7-15-42;14000000;1;296230,1;89;812,3;736;354,3;3722;41,8;33249;16,8;50111;8,7;445404;3,8;563328;2,2;10;20000;J 5062 5779,R 8033 2513,S 0725 7629,H 2400 4918,B 5212 0432,I 3874 3092,P 1504 7296,J 8014 0065,R 6183 3154,H 7521 0488;6;15;24;28;33;;6-15-24-28-33;0;201938;556;348,8;19183;26;261846;3;7 326 548;eur
20233109;LUNDI   ;11/09/2023;11/11/2023;31;44;40;13;28;6;13-28-31-40-44+6;13-28-31-40-44;15000000;3;65122,2;37;1288,7;421;408,5;1800;57;17431;21,2;25478;11,2;250786;4,5;349754;2,2;10;20000;A 1469 0446,N 2115 9259,G 7890 3620,G 6973 4418,U 5933 1018,I 6831 0721,C 9094 0378,C 8512 2106,N 4611 3422,N 1788 4652;3;10;16;35;42;;3-10-16-35-42;3;44083;261;534,6;10543;34;156588;3;8 549 474;eur
20233110;MERCREDI;13/09/2023;13/11/2023;11;27;30;48;49;8;11-27-30-48-49+8;11-27-30-48-49;16000000;2;106292,8;57;910,2;454;412,2;2236;50;19682;20,4;33439;9,3;287558;4,3;449992;2,2;10;20000;S 7875 3690,T 0031 3493,I 6930 2874,R 0858 8793,R 3876 9801,N 3667 0035,W 5123 9985,S 0800 3601,E 3962 9149,T 7387 5961;14;23;39;44;45;;14-23-39-44-45;0;149013;290;584,2;11732;37,1;161924;3;9 431 788;eur
20233111;SAMEDI  ;16/09/2023;16/11/2023;42;43;32;40;15;4;15-32-40-42-43+4;15-32-40-42-43;18000000;1;281030,8;37;1853,8;329;751,9;2063;71,6;18673;28,4;31806;13;289644;5,6;554603;2,2;10;20000;P 0036 7730,U 6258 8386,O 0970 4863,B 8054 1167,S 9802 5114,L 2303 4530,R 3518 3462,B 1426 9741,N 1080 8402,H 1664 0651;3;8;27;48;49;;3-8-27-48-49;1;193026;383;502,5;17396;28,4;241916;3;8 936 042;eur
20233112;LUNDI   ;18/09/2023;18/11/2023;5;30;40;35;17;6;5-17-30-35-40+6;5-17-30-35-40;2000000;2;74245,9;24;1510,1;200;653,6;1088;71,7;11801;23,8;17781;12,2;179663;4,8;265963;2,2;10;20000;B 1520 9301,C 0158 9329,I 5611 6202,F 1206 8970,Q 7003 4207,T 6998 1030,P 3230 5810,J 8193 8870,G 0756 4550,O 6124 0570;2;19;20;28;38;;2-19-20-28-38;0;105870;204;503,8;9792;26,9;135982;3;7 059 607;eur
20233113;MERCREDI;20/09/2023;20/11/2023;48;19;37;16;29;1;16-19-29-37-48+1;16-19-29-37-48;3000000;3;64198,6;28;1678,8;385;440,3;1189;85,2;15276;23,8;18526;15,3;225032;4,9;268508;2,2;10;20000;T 8269 1837,L 5099 8397,L 1004 2065,D 8442 4855,D 7154 1787,T 6973 9661,N 1437 2185,O 4696 1705,L 6684 4080,K 0134 4131;18;21;28;41;45;;18-21-28-41-45;0;125131;279;486,4;10066;34,6;143768;3;0 566 666;eur
20233114;SAMEDI  ;23/09/2023;23/11/2023;26;28;40;37;6;8;6-26-28-37-40+8;6-26-28-37-40;4000000;0;248219;43;7181,4;419;521,5;2250;58;19466;24,1;34716;10,5;301791;4,7;509957;2,2;10;20000;M 2774 0807,W 5155 8022,L 6531 4623,A 7330 8291,T 6368 7262,S 6102 6121,V 6074 2411,V 0159 6247,J 2290 8466,N 5598 5579;2;12;27;41;46;;2-12-27-41-46;2;88764;282;659,4;14072;33,9;211822;3;3 246 574;eur
20233115;LUNDI   ;25/09/2023;25/11/2023;4;13;27;46;21;4;4-13-21-27-46+4;4-13-21-27-46;5000000;1;152607,2;71;524,6;452;297,2;2111;38;17172;16,8;25655;8,7;220350;4;286504;2,2;10;20000;R 4373 1111,S 2632 2650,M 1860 2888,Q 3984 9368,F 0184 5920,H 1501 9933,T 6867 7225,E 0743 2158,B 5275 1215,B 9404 9657;2;9;30;34;47;;2-9-30-34-47;1;109466;144;845,7;7623;41;122142;3;5 909 206;eur
20233116;MERCREDI;27/09/2023;27/11/2023;44;14;30;25;17;3;14-17-25-30-44+3;14-17-25-30-44;6000000;1;180734,7;39;1131,1;425;374,3;2091;45,4;18762;18,2;29008;9,1;249549;4,2;380372;2,2;10;20000;V 2156 2277,F 2879 6714,J 4500 4299,U 0623 0550,S 7322 1939,B 5657 6606,F 2538 4597,Q 6409 2796,I 3444 5218,V 8078 0605;16;17;30;38;45;;16-17-30-38-45;0;129585;172;848,8;9337;40,2;142417;3;4 012 391;eur
20233117;SAMEDI  ;30/09/2023;30/11/2023;33;48;25;23;41;1;23-25-33-41-48+1;23-25-33-41-48;7000000;2;146643,1;41;1745,9;432;597,6;1940;79,5;21359;25,9;26797;16,1;313504;5,4;406824;2,2;10;20000;H 7601 8296,M 7598 6269,S 2404 8955,C 8872 1374,W 5205 6374,U 6196 6584,Q 0502 9659,T 2622 3568,V 3986 6922,D 2341 5501;1;13;16;19;25;;1-13-16-19-25;1;190635;806;194,9;23571;17,1;278156;3;9 948 100;eur
20233118;LUNDI   ;02/10/2023;02/12/2023;6;40;17;15;3;1;3-6-15-17-40+1;3-6-15-17-40;8000000;1;180645,4;39;1130,5;387;410,9;1421;66,8;17864;19,1;19892;13,3;241548;4,3;245547;2,2;10;20000;H 2274 6276,G 8055 4546,L 2843 6619,B 1356 8985,D 5237 5433,H 1949 1802,T 6801 3871,E 8745 4426,D 7140 4125,H 3842 3690;10;16;20;29;48;;10-16-20-29-48;1;119442;242;485,2;11639;25,9;151680;3;9 231 307;eur
20233119;MERCREDI;04/10/2023;04/12/2023;26;21;40;27;31;1;21-26-27-31-40+1;21-26-27-31-40;9000000;0;220337,7;30;9137,2;297;653;1265;91,6;16183;25,7;21218;15,2;255339;5;305781;2,2;10;20000;W 5223 5705,F 5116 4037,S 7976 8935,O 1432 9664,W 5224 8593,H 5605 5464,S 4651 6733,H 9827 6998,A 4432 4057,G 5499 5336;3;16;19;22;34;;3-16-19-22-34;1;141586;313;423,7;13901;24,5;187592;3;5 589 634;eur
20233120;SAMEDI  ;07/10/2023;07/12/2023;5;12;42;9;26;2;5-9-12-26-42+2;5-9-12-26-42;10000000;4;77217,4;106;711,2;1103;246,5;3926;41,3;42189;13,8;48030;9,4;489197;3,6;506494;2,2;10;20000;F 3993 7438,O 4201 7434,T 7346 1088,F 6095 4690,I 2987 9530,N 4468 2184,N 8326 0822,F 6900 3079,R 7607 5997,U 7604 6938;9;11;17;39;40;;9-11-17-39-40;0;204302;396;510,2;17357;29,9;257990;3;9 439 467;eur
20233121;LUNDI   ;09/10/2023;09/12/2023;9;16;32;30;23;6;9-16-23-30-32+6;9-16-23-30-32;11000000;5;37708,2;53;868,2;601;276,1;2150;46,1;19369;18,4;26274;10,5;256256;4,2;333936;2,2;10;20000;M 0830 7779,M 0414 5883,K 7785 0832,Q 5097 1393,T 8694 8227,G 8194 2499,L 6036 9684,A 5066 6110,L 3009 8787,V 7040 2064;5;7;19;20;25;;5-7-19-20-25;3;42890;594;156,8;18328;13;203067;3;2 210 066;eur
20233122;MERCREDI;11/10/2023;11/12/2023;10;16;15;6;24;8;6-10-15-16-24+8;6-10-15-16-24;12000000;3;67754,8;68;729,5;772;231,7;3054;35;27626;13,9;36339;8,2;324561;3,6;402533;2,2;10;20000;A 3266 9846,U 7061 9726,V 1143 8024,J 3626 1593,W 5261 2375,L 9499 1036,H 1754 8972,P 0721 6755,E 9611 6924,F 5984 2614;8;25;36;37;47;;8-25-36-37-47;0;141232;160;1049,3;9108;47,4;144762;3;4 039 188;eur
20233123;SAMEDI  ;14/10/2023;14/12/2023;13;14;27;4;20;1;4-13-14-20-27+1;4-13-14-20-27;2000000;6;45358;81;820;1045;229,2;2698;53;36667;14;32706;12,2;421282;3,7;355553;2,2;10;20000;I 4866 9290,T 9450 2136,O 7268 2766,E 1614 8972,F 5267 3319,C 3436 7463,S 5724 4170,Q 2311 9961,T 3914 3034,E 5382 8738;15;20;24;35;40;;15-20-24-35-40;2;86503;250;778,6;12397;40,3;190443;3;2 321 901;eur
20233124;LUNDI   ;16/10/2023;16/12/2023;6;7;37;25;47;9;6-7-25-37-47+9;6-7-25-37-47;2000000;0;144556,9;34;5289,4;237;536,9;1332;57;12937;21,1;20904;10,1;191466;4,4;289722;2,2;10;20000;G 3627 6932,E 6300 8328,V 1764 3164,D 7830 3174,J 0485 4050,S 6744 7633,G 1741 7948,O 9339 0293,K 3497 5162,C 6910 6186;8;32;34;36;43;;8-32-34-36-43;0;106788;167;806,3;7224;47,9;100299;3;4 572 493;eur
20233125;MERCREDI;18/10/2023;18/12/2023;22;13;46;49;3;1;3-13-22-46-49+1;3-13-22-46-49;3000000;1;195490,8;33;1445,8;493;349;1614;63,7;19918;18,5;22085;13;263293;4,3;261934;2,2;10;20000;J 1217 2844,K 5061 3939,U 5831 5952,K 4730 0056,J 9449 2830,J 2822 8891,P 4596 9805,U 6854 4317,R 7099 7578,L 3196 5141;6;16;28;29;33;;6-16-28-29-33;1;126773;234;536,2;10899;29,6;159968;3;1 592 225;eur
20233126;SAMEDI  ;21/10/2023;21/12/2023;47;14;28;3;25;10;3-14-25-28-47+10;3-14-25-28-47;4000000;6;44848,9;63;1042,5;716;330,8;2241;63,1;25693;19,8;31243;12,6;350929;4,4;419660;2,2;10;20000;A 7666 4712,R 7088 1285,J 2673 4500,T 4641 2721,E 2026 8417,U 5801 9524,F 4352 1388,J 2393 7258,T 5421 2248,V 0331 5311;3;17;19;44;46;;3-17-19-44-46;1;179764;346;528,1;15120;31;221153;3;0 010 206;eur
20233127;LUNDI   ;23/10/2023;23/12/2023;10;3;40;26;22;4;3-10-22-26-40+4;3-10-22-26-40;5000000;1;152432,1;38;979;376;356,8;1853;43,2;16635;17,3;24414;9,1;222386;3,9;292676;2,2;10;20000;M 3062 8134,H 1431 6930,F 9042 3594,S 5306 1808,D 8949 6955,T 0719 6324,U 3115 4938,W 5313 4272,U 8555 6982,V 6911 8409;1;6;7;40;43;;1-6-7-40-43;0;109400;147;767,4;8108;35,7;132662;3;1 824 885;eur
20233128;MERCREDI;25/10/2023;25/12/2023;22;12;30;35;33;10;12-22-30-33-35+10;12-22-30-33-35;6000000;1;195342;26;1833,7;313;549,4;1579;65;16686;22,1;22194;12,9;252293;4,5;291255;2,2;10;20000;L 3371 3903,R 9387 2755,A 6587 2290,A 3842 3659,B 2723 2380,M 0910 4325,I 1705 2188,G 4690 1411,V 0469 1661,O 0991 5785;13;33;35;40;48;;13-33-35-40-48;1;127898;195;758;9365;40,5;136133;3;4 889 234;eur
20233129;SAMEDI  ;28/10/2023;28/12/2023;31;38;22;32;34;2;22-31-32-34-38+2;22-31-32-34-38;7000000;3;91292,4;55;1215,3;441;546,7;1939;74,3;21351;24,2;28033;14,3;287897;5,5;449857;2,2;10;20000;D 1942 5249,C 4138 9539,V 1281 2292,C 8852 7994,M 5340 5509,M 7025 3352,J 3431 9476,U 2876 7681,D 7011 4974,E 5239 8458;20;25;29;34;46;;20-25-29-34-46;3;61343;234;924,8;11668;47,6;191453;3;5 696 057;eur
20233130;LUNDI   ;30/10/2023;30/12/2023;30;34;8;1;13;4;1-8-13-30-34+4;1-8-13-30-34;8000000;2;81278,1;36;1102,1;357;400,8;1870;45,7;17462;17,6;25445;9,4;237449;3,9;313339;2,2;10;20000;J 4562 5204,P 3109 8549,V 8214 4284,L 3863 7256,C 4418 3692,O 5744 6489,J 1884 5973,N 9116 6647,B 3635 6642,W 5328 4573;8;15;19;25;44;;8-15-19-25-44;2;57498;331;310,3;12181;21,6;158316;3;8 683 372;eur
20233131;MERCREDI;01/11/2023;01/01/2024;32;46;27;1;16;1;1-16-27-32-46+1;1-16-27-32-46;9000000;0;197405,2;24;10232,7;289;601,3;1150;90,3;13552;27,5;19298;15;215753;5,3;276650;2,2;10;20000;E 0592 1095,S 7107 7263,W 5268 3155,Q 5849 5137,N 3873 1160,A 0547 1048,V 6802 6345,D 1356 8045,Q 9341 6359,M 3608 5237;8;14;24;32;39;;8-14-24-32-39;0;125319;281;483,5;10332;33,8;144064;3;7 120 835;eur
20233132;SAMEDI  ;04/11/2023;04/01/2024;20;13;46;40;25;7;13-20-25-40-46+7;13-20-25-40-46;10000000;2;121429,9;84;705,6;472;452,9;3464;36,8;22998;19,9;51959;6,8;340347;4,1;745023;2,2;10;20000;T 6353 3273,A 8520 5600,J 4580 6518,L 7459 4726,G 3423 8333,U 3851 0518,U 4116 8764,I 6619 3598,I 2724 4490,V 8207 8052;13;16;22;29;47;;13-16-22-29-47;1;192501;457;396,3;19209;24,2;254108;3;9 654 270;eur
20233133;LUNDI   ;06/11/2023;06/01/2024;18;10;40;34;31;10;10-18-31-34-40+10;10-18-31-34-40;11000000;0;176337,1;27;8125;331;468,9;1353;68,5;13447;24,8;19175;13,5;201260;5,1;270016;2,2;10;20000;K 7192 1755,M 8846 7844,O 7147 5269,C 8113 9816,K 1770 4558,P 7396 0182,S 1185 5487,B 1619 4202,U 8848 5803,N 0802 3817;2;4;40;45;46;;2-4-40-45-46;0;116200;111;1281,5;6562;55,7;114214;3;3 151 346;eur
20233134;MERCREDI;08/11/2023;08/01/2024;2;49;1;36;14;9;1-2-14-36-49+9;1-2-14-36-49;12000000;0;199333,8;39;6358,6;311;564,2;1694;61,9;15559;24,2;26366;11,1;242207;4,7;395125;2,2;10;20000;G 7258 1115,O 6338 4800,U 1244 2539,D 8670 2767,M 9911 4982,C 9303 4147,A 3857 0036,N 5323 3439,M 6672 1518,U 3943 0710;2;18;26;30;33;;2-18-26-30-33;2;68646;286;495,5;11815;30,8;166312;3;9 180 945;eur
20233135;SAMEDI  ;11/11/2023;11/01/2024;17;22;35;25;19;6;17-19-22-25-35+6;17-19-22-25-35;13000000;2;141665,6;64;1080,5;596;418,4;2831;52,6;28040;19,1;40300;10,3;398397;4,1;502404;2,2;10;20000;R 1267 9333,I 7703 2700,S 5593 0432,J 2658 3169,O 0655 0115,J 7182 3570,J 8463 3157,D 1390 5340,T 4074 4074,J 3761 2821;17;27;32;36;41;;17-27-32-36-41;5;37462;285;767,7;12848;43,7;196598;3;7 159 888;eur
20233136;LUNDI   ;13/11/2023;13/01/2024;46;39;23;45;13;7;13-23-39-45-46+7;13-23-39-45-46;14000000;1;149197,1;30;1213,8;293;448,2;1869;41,9;13206;21,3;31237;7;203561;4,2;460258;2,2;10;20000;M 3678 9948,B 9902 4230,A 9507 8947,S 1265 5268,L 7228 8917,Q 3302 8485,I 7257 6826,Q 8411 1601,B 4489 5794,C 6232 4767;12;15;32;36;48;;12-15-32-36-48;3;39938;198;682,2;8842;39,2;131563;3;7 665 801;eur
20233137;MERCREDI;15/11/2023;15/01/2024;22;7;16;30;2;1;2-7-16-22-30+1;2-7-16-22-30;15000000;2;110724,7;63;857,9;779;250,2;2066;56,3;27549;15,2;26537;12,2;328883;3,9;304898;2,2;10;20000;M 4729 8646,R 6613 7447,A 8408 2998,N 0411 8965,H 3748 0724,U 4272 3845,U 5608 4180,H 4913 7378,L 3544 3203,M 0499 6583;16;27;36;38;47;;16-27-36-38-47;0;139350;240;682,1;9902;42,5;145151;3;6 735 564;eur
20233138;SAMEDI  ;18/11/2023;18/01/2024;12;21;48;29;20;3;12-20-21-29-48+3;12-20-21-29-48;2000000;2;114984,8;49;1145,5;483;419,1;2898;41,7;23933;18,1;39838;8,5;332434;4;482638;2,2;10;20000;A 8702 2649,D 9654 5382,F 1440 5554,M 6695 8323,I 4857 0973,Q 5840 1347,N 0387 1857,T 4770 3830,S 7493 6783,D 4143 1615;14;33;35;36;48;;14-33-35-36-48;1;166075;197;1042,9;10793;48,9;160679;3;0 765 026;eur
20233139;LUNDI   ;20/11/2023;20/01/2024;30;15;34;46;41;2;15-30-34-41-46+2;15-30-34-41-46;3000000;1;144157,3;17;2069,7;170;746,5;846;89,6;8548;31,9;12969;16,3;140863;5,9;237275;2,2;10;20000;I 0808 7624,E 1346 1143,F 8042 3925,F 7747 4175,Q 7759 9058,D 6112 5564,F 9367 2724,M 5602 2426,H 7571 8849,D 9616 3021;8;28;40;41;47;;8-28-40-41-47;0;100304;136;888,8;6212;50;100871;3;9 219 835;eur
20233140;MERCREDI;22/11/2023;22/01/2024;18;45;41;4;17;2;4-17-18-41-45+2;4-17-18-41-45;4000000;0;180113,5;26;8618,2;244;649,8;1209;78,3;13311;25,6;19443;13,6;213271;4,9;283874;2,2;10;20000;L 0776 4000,U 9022 7182,V 8104 3274,K 8852 5995,E 9415 6879,J 4513 4244,I 7163 7365,O 8222 6152,L 3444 4581,M 7261 0346;1;15;19;23;24;;1-15-19-23-24;4;29989;372;275,1;13761;19,1;170855;3;6 881 627;eur
20233141;SAMEDI  ;25/11/2023;25/01/2024;1;9;19;13;11;8;1-9-11-13-19+8;1-9-11-13-19;5000000;15;15937,3;149;391,6;1660;126,7;4746;26,4;47032;9,6;49269;7,1;459086;3;468503;2,2;10;20000;W 5464 2631,L 9214 3548,I 5073 7891,E 0213 4744,G 4768 7313,S 3177 6759,F 0177 3652,B 2255 1411,B 8826 9356,S 3813 4923;7;10;41;42;43;;7-10-41-42-43;1;167851;235;775,7;11874;39,4;192579;3;0 356 288;eur
20233142;LUNDI   ;27/11/2023;27/01/2024;19;8;46;26;9;9;8-9-19-26-46+9;8-9-19-26-46;2000000;1;131325,9;40;801,3;365;316,7;1738;39,7;14188;17,5;22167;8,7;194579;3,9;248904;2,2;10;20000;D 1840 0450,F 1318 5965,O 6216 1375,E 9236 9338,O 8604 8368,H 9269 9624,K 0163 9072,H 1166 8883,P 5845 1415,H 1052 5094;6;7;8;26;40;;6-7-8-26-40;0;100000;160;546,5;8509;26,4;127920;3;0 263 009;eur
20233143;MERCREDI;29/11/2023;29/01/2024;21;30;6;31;10;1;6-10-21-30-31+1;6-10-21-30-31;2000000;2;88437,2;43;1003,9;516;301,7;1734;53,6;20325;16,4;20811;12,5;251163;4,1;238291;2,2;10;20000;C 9144 7297,L 4511 4330,R 4729 6340,N 3246 9418,B 4138 1563,M 8543 6642,L 3475 4981,J 7366 7526,F 9957 3490,G 1517 7815;2;6;7;28;34;;2-6-7-28-34;1;115100;205;513;10759;25,1;155669;3;6 692 511;eur
20233144;SAMEDI  ;02/12/2023;01/02/2024;25;19;12;11;28;4;11-12-19-25-28+4;11-12-19-25-28;3000000;4;61502,6;125;480,3;1076;201,2;4178;30,9;37952;12,2;47925;7,5;432018;3,3;459362;2,2;10;20000;H 6510 2372,C 7136 6790,J 9597 1669,L 7378 7423,I 8921 5074,K 6440 3938,J 4136 3986,Q 0788 5609,N 1616 2939,N 6197 7388;2;11;15;20;29;;2-11-15-20-29;1;173404;619;238,9;21139;17,9;247076;3;3 878 904;eur
20233145;LUNDI   ;04/12/2023;03/02/2024;41;44;38;8;10;2;8-10-38-41-44+2;8-10-38-41-44;4000000;2;73236,4;23;1554,3;189;682,2;1051;73,3;10517;26,3;16129;13,3;173107;4,9;235341;2,2;10;20000;L 8575 0697,U 8144 7578,E 7831 5703,W 5496 1714,M 1492 4472,Q 1159 3826,F 0470 6693,L 5613 2927,P 8177 7497,U 1333 5405;8;29;37;46;48;;8-29-37-46-48;1;102120;146;836;6843;45,8;103885;3;6 831 653;eur
20233146;MERCREDI;06/12/2023;05/02/2024;29;1;43;37;27;7;1-27-29-37-43+7;1-27-29-37-43;5000000;0;154524,4;33;5825,4;272;500,1;2114;38,4;13167;22,2;33790;6,7;206191;4,3;500307;2,2;10;20000;F 5572 7655,E 0375 6327,H 8183 8974,O 1955 7799,S 6697 0126,J 0238 7436,V 5792 5841,L 5454 5568,K 9476 5817,O 8946 5296;22;28;33;40;43;;22-28-33-40-43;1;128439;186;786,5;9337;40,2;139258;3;5 867 538;eur
20233147;SAMEDI  ;09/12/2023;08/02/2024;40;34;36;28;15;10;15-28-34-36-40+10;15-28-34-36-40;6000000;2;139073,2;64;1060,7;462;530;1893;77,2;19551;26,9;27983;14,6;287581;5,6;442348;2,2;10;20000;K 7045 9383,S 6371 3131,K 5101 6235,B 4963 6122,K 8000 8218,P 4927 8630,G 0421 7001,L 1502 4986,U 6638 2641,C 6895 1531;11;13;15;20;36;;11-13-15-20-36;0;186509;442;379;18803;22,9;255672;3;9 188 713;eur
20233148;LUNDI   ;11/12/2023;10/02/2024;25;48;16;12;49;10;12-16-25-48-49+10;12-16-25-48-49;2000000;4;37413,6;28;1304,5;316;416,9;1230;64;13527;20,9;17704;12,4;194221;4,4;221392;2,2;10;20000;O 0704 1421,L 6783 4800,H 5583 6252,C 7342 1000,R 4767 4895,T 4396 7735,P 4927 8888,U 7091 2792,E 5869 9706,H 3976 9205;13;15;21;23;47;;13-15-21-23-47;0;103058;208;442;10263;23;142041;3;4 631 260;eur
20233149;MERCREDI;13/12/2023;12/02/2024;4;19;22;18;7;10;4-7-18-19-22+10;4-7-18-19-22;2000000;3;62088,5;65;699,4;864;189,7;2271;43,1;27936;12,6;26311;10,4;314583;3,4;270886;2,2;10;20000;H 8483 2959,J 3536 7262,D 4775 7028,G 0826 0360,F 2857 1422,B 0892 2870,A 7211 3094,U 5191 6091,S 2618 4763,C 4813 5329;5;8;26;40;48;;5-8-26-40-48;0;123435;182;709,1;9776;33,9;147563;3;3 238 384;eur
20233150;SAMEDI  ;16/12/2023;15/02/2024;1;15;12;30;44;1;1-12-15-30-44+1;1-12-15-30-44;2000000;1;258798,6;55;1148,4;597;381,6;2308;58,9;26324;18,6;30572;12,4;355726;4,2;350654;2,2;10;20000;K 0051 4508,J 1137 9891,J 5654 5019,U 2971 5786,D 1841 7792,J 1627 2621,S 7401 5988,Q 7365 5146,C 7682 6283,C 4351 7820;5;16;17;37;42;;5-16-17-37-42;2;84606;268;656,1;13165;34,3;203591;3;1 245 589;eur
20233151;LUNDI   ;18/12/2023;17/02/2024;30;3;15;41;16;9;3-15-16-30-41+9;3-15-16-30-41;3000000;1;138973,9;26;1304,6;269;454,8;1361;53,7;12096;21,7;19528;10,4;181595;4,4;271585;2,2;10;20000;C 3822 8623,S 3362 4475,S 9477 4097,E 4396 0098,G 3196 3425,N 5054 2438,R 7725 1661,S 5270 3820,I 0583 3241,H 9376 8375;2;17;31;35;39;;2-17-31-35-39;0;101782;146;816,3;6697;45,7;106499;3;2 492 894;eur
20233152;MERCREDI;20/12/2023;19/02/2024;2;3;29;30;31;10;2-3-29-30-31+10;2-3-29-30-31;4000000;1;182460,4;23;1936,2;300;535,4;1383;69,4;14675;23,5;20896;12,8;231615;4,5;275680;2,2;10;20000;R 7347 6185,M 6280 9109,C 4287 7426,P 8084 4391,C 9459 3482,S 6401 4941,A 1768 7108,R 5414 9912,P 6987 9609,S 2522 0154;2;9;26;45;47;;2-9-26-45-47;1;121230;210;618,2;9311;35,8;141278;3;6 634 207;eur
20233153;SAMEDI  ;23/12/2023;22/02/2024;39;28;26;5;29;10;5-26-28-29-39+10;5-26-28-29-39;5000000;2;134504,6;48;1367,8;411;576,1;2045;69,2;22462;22,6;31051;12,7;341601;4,5;421296;2,2;10;20000;F 9793 8686,J 6172 5050,U 6419 5869,B 7928 9963,M 9296 5346,F 9595 7716,S 1997 7100,N 5931 1566,V 0480 3693,E 2264 6373;9;23;30;33;37;;9-23-30-33-37;0;179009;322;581;14457;33,2;214075;3;4 475 069;eur
20233154;LUNDI   ;25/12/2023;24/02/2024;9;32;7;47;1;1;1-7-9-32-47+1;1-7-9-32-47;2000000;0;123955,1;21;7343,3;198;551,1;1011;64,4;11576;20,2;14134;12,9;165110;4,3;162787;2,2;10;20000;H 3208 7638,Q 0278 1588,K 7311 3704,T 2625 0063,Q 8341 7159,L 2525 6096,G 2037 4633,V 0529 5254,K 0317 1049,O 6917 9974;1;17;25;31;32;;1-17-25-31-32;1;100000;133;633;6353;34;93715;3;9 333 569;eur
20233155;MERCREDI;27/12/2023;26/02/2024;16;41;26;28;13;8;13-16-26-28-41+8;13-16-26-28-41;3000000;3;55835,4;44;929,1;412;357,9;1930;45,6;17295;18,3;27111;9;236606;4,1;334603;2,2;10;20000;V 5567 9469,Q 2843 5771,C 4640 5572,K 0667 9349,H 4708 8471,R 1667 2421,O 9161 7361,P 1175 0566,C 5719 4730,P 0332 4342;1;26;35;39;43;;1-26-35-39-43;0;119723;150;990,1;7089;53,8;115355;3;1 270 275;eur
20233156;SAMEDI  ;30/12/2023;29/02/2024;36;12;7;11;38;6;7-11-12-36-38+6;7-11-12-36-38;4000000;2;125503,6;47;1303,5;484;456,5;2535;52;24885;19;37456;9,8;377785;3,8;438429;2,2;10;20000;B 3693 4196,K 1096 5762,T 4788 6141,H 4034 4188,I 6749 1444,P 9435 4220,B 5237 5684,P 1785 3094,V 6453 3750,A 6658 9278;6;17;24;28;31;;6-17-24-28-31;5;34503;528;293;19934;19,9;236768;3;2 715 569;eur
